specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
KB1-02K1,KB1-02K1,KB1,4.445008436e-07,3.4263641073448207e-07,9.600000002039215e-08,8.300000000870387e-08,-4.2599999994806516e-07,-1.5900000003650583e-08,-1.0699999992045877e-08,3.4209999994309095e-07,1.900314938219951e-08,2.6874511584108448e-08,5.54285714299e-05,ZI,753.0,,1,,,
KB1-02K1,KB1-02K1,KB1,3.766204986e-07,3.885232811278459e-07,8.899999998200717e-08,7.099999998625315e-08,-3.5899999995942535e-07,-3.109999995839936e-08,-7.699999958227362e-09,3.871999999762113e-07,1.6101151883830217e-08,2.2770467363941802e-08,5.54285714299e-05,ZI,773.0,,1,,,
KB1-02K1,KB1-02K1,KB1,3.192083959e-07,4.390821563700759e-07,7.900000000727837e-08,6.200000000282512e-08,-3.030000000190608e-07,-4.4799999987807666e-08,-8.899999981003506e-09,4.3670000005040803e-07,1.3646689131592868e-08,1.929933285138815e-08,5.54285714299e-05,ZI,788.0,,1,,,
KB1-02K1,KB1-02K1,KB1,2.438913693e-07,4.932038118232419e-07,6.100000000762018e-08,4.9000000013873396e-08,-2.3100000003623317e-07,-4.5000000003431674e-08,-1.2000000009125175e-08,4.909999999963828e-07,1.0426761142455314e-08,1.4745667019285092e-08,5.54285714299e-05,ZI,803.0,,1,,,
KB1-02K1,KB1-02K1,KB1,1.007517246e-07,6.596157291251223e-07,1.95000000040231e-08,1.8500000003024603e-08,-9.710000004946155e-08,-5.449999995730952e-08,-1.850000000302443e-08,6.571000000865988e-07,4.3073035758081634e-09,6.0914471341660335e-09,5.54285714299e-05,ZI,833.0,,1,,,
KB1-02K1,KB1-02K1,KB1,8.771733e-09,7.684550626296394e-07,2.079999997347672e-09,1.5999999980274994e-09,-8.36999999047997e-09,-5.408000005745425e-08,-1.6600000016494368e-08,7.663699999832725e-07,3.7500615564584056e-10,5.303387912877435e-10,5.54285714299e-05,ZI,873.0,,1,,,
KB1-02K1,KB1-02K1,KB1,9.08803059e-07,3.813135199896812e-08,2.1900000004430278e-07,1.5100000003612523e-07,-8.690000000100362e-07,-2.999999997004734e-09,1.0000000094546877e-09,3.800000006931937e-08,3.885284029903441e-08,3.316743734968361e-08,5.54285714299e-05,P,423.0,543.0,1,,,
KB1-02K1,KB1-02K1,KB1,8.126998216e-07,9.805100718364329e-08,1.8599999997760715e-07,1.3799999999083862e-07,-7.790000000253725e-07,3.0000000239635675e-09,-1.0000000239332495e-09,9.800000004864908e-08,3.474426727218857e-08,2.627895604322981e-08,5.54285714299e-05,P,543.0,623.0,1,,,
KB1-02K1,KB1-02K1,KB1,7.072467745e-07,1.532644773347639e-07,1.6199999995970465e-07,1.2499999999065e-07,-6.770000000413937e-07,-8.999999957327992e-09,2.984997145603039e-17,1.5300000004400803e-07,3.023597435058337e-08,1.9294644481713905e-08,5.54285714299e-05,P,623.0,683.0,1,,,
KB1-02K1,KB1-02K1,KB1,5.98288392e-07,2.2039283111063463e-07,1.339999999821874e-07,1.0799999997669042e-07,-5.730000000102568e-07,-1.2999999989534447e-08,-2.0000000010709943e-09,2.2000000001188304e-07,2.5577822518247155e-08,1.2539215950607125e-08,5.54285714299e-05,P,683.0,733.0,1,,,
KB1-02K1,KB1-02K1,KB1,5.016432996000001e-07,2.8898311366124464e-07,1.179999999910953e-07,9.099999999831527e-08,-4.790000000375611e-07,-2.0799999991297267e-08,-4.400000005922637e-09,2.881999999681779e-07,2.1446084290127236e-08,5.076377664245974e-09,5.54285714299e-05,P,733.0,773.0,1,,,
KB1-02K1,KB1-02K1,KB1,3.766204986e-07,3.796571743285834e-07,8.899999998200717e-08,7.099999998625315e-08,-3.5899999995942535e-07,-4.09000000108544e-08,-6.000000027217026e-09,3.77400000023781e-07,1.6101151883830217e-08,6.5795861868565505e-09,5.54285714299e-05,P,773.0,803.0,1,,,
KB1-02K1,KB1-02K1,KB1,2.438913693e-07,5.372861837615449e-07,6.100000000762018e-08,4.9000000013873396e-08,-2.3100000003623317e-07,-4.4080000021013526e-08,-1.0600000005389592e-08,5.353699999617814e-07,1.0426761142455314e-08,2.260483716077791e-08,5.54285714299e-05,P,803.0,873.0,1,,,
KB1-02K1,KB1-02K1,KB1,8.572969147000001e-07,6.967065374894025e-08,1.989999999742712e-07,1.4599999998687711e-07,-8.209999999806401e-07,-1.899999997094846e-08,-1.9999999511318793e-09,6.699999996346382e-08,3.665086707822584e-08,5.2546991582044256e-08,5.54285714299e-05,T,483.0,483.0,1,,,
KB1-02K1,KB1-02K1,KB1,7.36203097e-07,1.433143398562647e-07,1.7500000000479163e-07,1.3099999999320399e-07,-7.030000000231116e-07,-9.0000000249116e-09,-3.0000000053807015e-09,1.4300000002781905e-07,3.147390523406628e-08,4.574587544041459e-08,5.54285714299e-05,T,593.0,593.0,1,,,
KB1-02K1,KB1-02K1,KB1,6.321787722e-07,2.0110196416824658e-07,1.4700000001463989e-07,1.1499999999692813e-07,-6.040000000138261e-07,-4.9999999540970364e-09,-3.999999962389933e-09,2.009999999828026e-07,2.7026692563901523e-08,3.952390481909314e-08,5.54285714299e-05,T,653.0,653.0,1,,,
KB1-02K1,KB1-02K1,KB1,5.345858210000001e-07,2.6357921014604555e-07,1.2999999997525348e-07,9.899999998127616e-08,-5.090000000239543e-07,-1.7000000037495505e-08,-4.000000021331086e-09,2.630000000375813e-07,2.2854431797683023e-08,3.3463874600450976e-08,5.54285714299e-05,T,708.0,708.0,1,,,
KB1-02K1,KB1-02K1,KB1,4.218601664e-07,3.4263641073448207e-07,9.899999997773853e-08,8.099999997457364e-08,-4.02000000004431e-07,-1.5900000003650583e-08,-1.0699999992045877e-08,3.4209999994309095e-07,1.8035222825612523e-08,2.6874511584108448e-08,5.54285714299e-05,T,753.0,753.0,1,,,
KB1-02K1,KB1-02K1,KB1,2.966580523e-07,4.390821563700759e-07,6.900000000709654e-08,6.099999999967045e-08,-2.819999999884582e-07,-4.4799999987807666e-08,-8.899999981003506e-09,4.3670000005040803e-07,1.2682624486450478e-08,1.929933285138815e-08,5.54285714299e-05,T,788.0,788.0,1,,,
KB1-02K1,KB1-02K1,KB1,7.89973417e-08,6.596157291251223e-07,1.769999999025196e-08,1.6499999992657183e-08,-7.519999997509277e-08,-5.449999995730952e-08,-1.850000000302443e-08,6.571000000865988e-07,3.3772675726857913e-09,6.0914471341660335e-09,5.54285714299e-05,T,833.0,833.0,1,,,
KB1-02K3,KB1-02K3,KB1,6.676451152999999e-07,0.0,2.699999997736415e-08,8.999999994733967e-08,-6.609999999959542e-07,0.0,0.0,0.0,2.8542937641213767e-08,0.0,5.82524271799e-05,ZI,273.0,,1,,,
KB1-02K3,KB1-02K3,KB1,5.966824951e-07,9.906058752776058e-08,4.999999992378349e-09,6.599999994815478e-08,-5.929999999710635e-07,2.8000000015883693e-08,-1.9999999235928153e-09,9.500000000400662e-08,2.5509167758368742e-08,3.6075411008735556e-08,5.82524271799e-05,ZI,423.0,,1,,,
KB1-02K3,KB1-02K3,KB1,5.137012751000001e-07,1.4286007141150088e-07,-7.99999999478306e-09,5.199999998152036e-08,-5.110000000404807e-07,1.3999999997609734e-08,7.000000000560983e-09,1.4200000001323312e-07,2.1961582771114603e-08,3.105836820608957e-08,5.82524271799e-05,ZI,483.0,,1,,,
KB1-02K3,KB1-02K3,KB1,4.614173816e-07,1.6627086343663638e-07,4.000000003191676e-09,4.700000001576048e-08,-4.590000000447636e-07,8.999999992927398e-09,2.999999962285757e-09,1.6600000008529572e-07,1.97263594801604e-08,2.7897285113089913e-08,5.82524271799e-05,ZI,523.0,,1,,,
KB1-02K3,KB1-02K3,KB1,4.208230032e-07,2.1104738802937865e-07,4.000000002419799e-09,2.6000000023443908e-08,-4.2000000002503427e-07,1.99999999733137e-09,-4.000000019730734e-09,2.1099999998548802e-07,1.799088237607885e-08,2.5442949855309804e-08,5.82524271799e-05,ZI,563.0,,1,,,
KB1-02K3,KB1-02K3,KB1,3.8421868770000003e-07,2.481729638832494e-07,1.6000000009757467e-08,3.8000000019312255e-08,-3.8199999996875677e-07,3.099999978496886e-09,-2.3900000026656672e-08,2.4700000000294686e-07,1.6425987088488308e-08,2.3229853715905513e-08,5.82524271799e-05,ZI,593.0,,1,,,
KB1-02K3,KB1-02K3,KB1,3.416225988e-07,2.915609370640719e-07,8.000000011096231e-09,1.9000000024422684e-08,-3.4100000001431115e-07,2.9999998844298486e-10,-1.450000002516983e-08,2.9120000003598335e-07,1.4604933535679821e-08,2.0654495083716045e-08,5.82524271799e-05,ZI,623.0,,1,,,
KB1-02K3,KB1-02K3,KB1,2.961992573e-07,3.512271060462777e-07,1.4999999991333012e-08,2.1999999984985926e-08,-2.950000000440546e-07,6.00000000219913e-09,-3.7199999979350345e-08,3.492000000331517e-07,1.2663010238139507e-08,1.7908200819246248e-08,5.82524271799e-05,ZI,653.0,,1,,,
KB1-02K3,KB1-02K3,KB1,2.37964283e-07,3.982234925069019e-07,1.6999999991481717e-08,1.2999999992823698e-08,-2.369999999666251e-07,5.00000014099841e-10,-2.7099999995748098e-08,3.972999999806329e-07,1.0173368358207991e-08,1.4387315507195048e-08,5.82524271799e-05,ZI,683.0,,1,,,
KB1-02K3,KB1-02K3,KB1,1.9032456490000002e-07,4.587688306461358e-07,3.800000001575857e-09,1.360000000900988e-08,-1.8980000001084636e-07,2.71999999930142e-08,-6.160000000142922e-08,4.5379999996984e-07,8.136691279604189e-09,1.1507019160459137e-08,5.82524271799e-05,ZI,708.0,,1,,,
KB1-02K3,KB1-02K3,KB1,1.4008761540000004e-07,4.815422515130676e-07,2.0999999973906714e-09,1.0199999986371095e-08,-1.3969999995972553e-07,2.4900000014646528e-08,1.3800000027221918e-08,4.806999999904241e-07,5.9889782446350194e-09,8.469694258320256e-09,5.82524271799e-05,ZI,733.0,,1,,,
KB1-02K3,KB1-02K3,KB1,1.087369762e-07,5.173097040855016e-07,3.6000000034685288e-09,4.10000000461003e-09,-1.0859999996803219e-07,-1.3600000012783351e-08,-5.110000003374279e-08,5.145999999390137e-07,4.648686345254155e-09,6.574235276677042e-09,5.82524271799e-05,ZI,753.0,,1,,,
KB1-02K3,KB1-02K3,KB1,8.04086438e-08,5.563185688019712e-07,6.500000003078338e-09,-2.700000000652744e-09,-8.00999999857162e-08,-3.650000004505004e-08,4.700000001194436e-09,5.550999999915093e-07,3.437603081641194e-09,4.861504900112522e-09,5.82524271799e-05,ZI,773.0,,1,,,
KB1-02K3,KB1-02K3,KB1,3.80813603e-08,6.350368414364395e-07,3.0000000063589773e-10,-3.7000000053596184e-09,-3.790000002979385e-08,1.070000004413358e-08,7.700000021226566e-09,6.348999999844844e-07,1.628041406169925e-09,2.3023982367104725e-09,5.82524271799e-05,ZI,803.0,,1,,,
KB1-02K3,KB1-02K3,KB1,1.66237932e-08,7.165611421921232e-07,1.5600000008285463e-09,-3.750000002243754e-09,-1.61200000104514e-08,2.3439999981440698e-08,-5.4249999947584165e-08,7.141200000043672e-07,7.106947715101983e-10,1.0050741845773705e-09,5.82524271799e-05,ZI,823.0,,1,,,
KB1-02K3,KB1-02K3,KB1,5.966824951e-07,7.71816040227072e-08,4.999999992378349e-09,6.599999994815478e-08,-5.929999999710635e-07,9.999999989626915e-09,-9.000000032864484e-09,7.599999999430179e-08,2.5509167758368742e-08,1.6465162726956585e-08,5.82524271799e-05,P,423.0,523.0,1,,,
KB1-02K3,KB1-02K3,KB1,4.614173816e-07,1.6694310408464905e-07,4.000000003191676e-09,4.700000001576048e-08,-4.590000000447636e-07,-5.000000009955635e-09,-1.7000000016356782e-08,1.6600000000229602e-07,1.97263594801604e-08,9.289809036717073e-09,5.82524271799e-05,P,523.0,593.0,1,,,
KB1-02K3,KB1-02K3,KB1,3.8421868770000003e-07,2.40952298229277e-07,1.6000000009757467e-08,3.8000000019312255e-08,-3.8199999996875677e-07,-1.009999999352986e-08,-1.2799999989909682e-08,2.404000000465047e-07,1.6425987088488308e-08,2.376396368094576e-09,5.82524271799e-05,P,593.0,653.0,1,,,
KB1-02K3,KB1-02K3,KB1,2.961992573e-07,3.4339079774084735e-07,1.4999999991333012e-08,2.1999999984985926e-08,-2.950000000440546e-07,2.8999999998034885e-08,-2.8200000011421254e-08,3.4099999995977324e-07,1.2663010238139507e-08,6.643784184403973e-09,5.82524271799e-05,P,653.0,708.0,1,,,
KB1-02K3,KB1-02K3,KB1,1.9032456490000002e-07,4.3035209998729237e-07,3.800000001575857e-09,1.360000000900988e-08,-1.8980000001084636e-07,3.039999998791139e-08,-2.4099999999970828e-08,4.285999999582465e-07,8.136691279604189e-09,1.3784079618720477e-08,5.82524271799e-05,P,708.0,753.0,1,,,
KB1-02K3,KB1-02K3,KB1,1.087369762e-07,5.321561707519047e-07,3.6000000034685288e-09,4.10000000461003e-09,-1.0859999996803219e-07,3.17000000039509e-08,-3.7300000002066916e-08,5.299000000650365e-07,4.648686345254155e-09,2.115101433519606e-08,5.82524271799e-05,P,753.0,803.0,1,,,
KB1-02K3,KB1-02K3,KB1,4.835555811e-07,1.4286007141150088e-07,2.7999999999879625e-08,4.099999999291453e-08,-4.810000000140815e-07,1.3999999997609734e-08,7.000000000560983e-09,1.4200000001323312e-07,2.0672804280454213e-08,3.105836820608957e-08,5.82524271799e-05,T,483.0,483.0,1,,,
KB1-02K3,KB1-02K3,KB1,3.992367719e-07,2.1104738802937865e-07,2.499999999180093e-08,3.3999999991485506e-08,-3.9700000004801207e-07,1.99999999733137e-09,-4.000000019730734e-09,2.1099999998548802e-07,1.7068035133157195e-08,2.5442949855309804e-08,5.82524271799e-05,T,563.0,563.0,1,,,
KB1-02K3,KB1-02K3,KB1,3.182593282e-07,2.915609370640719e-07,8.000000003262895e-09,3.700000000690239e-08,-3.159999999774562e-07,2.9999998844298486e-10,-1.450000002516983e-08,2.9120000003598335e-07,1.3606114911011296e-08,2.0654495083716045e-08,5.82524271799e-05,T,623.0,623.0,1,,,
KB1-02K3,KB1-02K3,KB1,2.117427685e-07,3.982234925069019e-07,5.0000000035676375e-09,1.7000000016552354e-08,-2.1100000002712353e-07,5.00000014099841e-10,-2.7099999995748098e-08,3.972999999806329e-07,9.05235505925593e-09,1.4387315507195048e-08,5.82524271799e-05,T,683.0,683.0,1,,,
KB1-02K3,KB1-02K3,KB1,1.1871634260000001e-07,4.815422515130676e-07,1.1400000007312989e-08,4.000000003051678e-09,-1.1810000000054796e-07,2.4900000014646528e-08,1.3800000027221918e-08,4.806999999904241e-07,5.075320834635589e-09,8.469694258320256e-09,5.82524271799e-05,T,733.0,733.0,1,,,
KB1-02K3,KB1-02K3,KB1,6.97807997e-08,5.563185688019712e-07,5.80000000259664e-09,4.400000001454224e-09,-6.940000004847697e-08,-3.650000004505004e-08,4.700000001194436e-09,5.550999999915093e-07,2.9832450934598015e-09,4.861504900112522e-09,5.82524271799e-05,T,773.0,773.0,1,,,
KB1-02K3,KB1-02K3,KB1,9.649088000000001e-09,7.165611421921232e-07,7.599999968603409e-10,1.6299999934043781e-09,-9.47999996086593e-09,2.3439999981440698e-08,-5.4249999947584165e-08,7.141200000043672e-07,4.1251453918722935e-10,1.0050741845773705e-09,5.82524271799e-05,T,823.0,823.0,1,,,
KB1-03K2,KB1-03K2,KB1,2.0908412182e-06,0.0,-1.6860000000431413e-06,-2.3500000004661487e-07,-1.2139999998174127e-06,0.0,0.0,0.0,8.938693497659449e-08,0.0,4.934579439e-05,ZI,273.0,,1,,,
KB1-03K2,KB1-03K2,KB1,2.0757526346e-06,4.423821878389497e-07,-1.7079999999749143e-06,-3.800000011512993e-08,-1.1790000000533432e-06,-7.0000001140973015e-09,-1.6999999885898167e-08,4.420000001351334e-07,8.874187296547572e-08,1.2549996029816607e-07,4.934579439e-05,ZI,423.0,,1,,,
KB1-03K2,KB1-03K2,KB1,1.8726801649e-06,5.182441510028487e-07,-1.5429999999831723e-06,-1.899999992072868e-08,-1.0610000000305528e-06,1.9999999939147013e-08,-1.1900000003012385e-07,5.040000000435795e-07,8.006018758133288e-08,1.13222203083655e-07,4.934579439e-05,ZI,483.0,,1,,,
KB1-03K2,KB1-03K2,KB1,1.6849807121e-06,7.070707178415053e-07,-1.3860000000369024e-06,-2.0000000075860953e-08,-9.58000000022805e-07,2.6999999998222958e-08,2.8000000011097454e-08,7.060000000200964e-07,7.203572420432905e-08,1.0187389814512997e-07,4.934579439e-05,ZI,523.0,,1,,,
KB1-03K2,KB1-03K2,KB1,1.4385471838e-06,9.05927149454465e-07,-1.1919999999573174e-06,-2.30000000032255e-08,-8.050000000748556e-07,-5.60000000186644e-08,-1.4800000001472453e-07,8.92000000062917e-07,6.150028154208392e-08,8.69745322465788e-08,4.934579439e-05,ZI,563.0,,1,,,
KB1-03K2,KB1-03K2,KB1,1.2621953098e-06,1.0732278416662264e-06,-9.780000000325614e-07,3.799999996147832e-08,-7.970000000127701e-07,-5.899999998016428e-08,-3.600000001339698e-08,1.071000000060188e-06,5.396094600716971e-08,7.631230168182171e-08,4.934579439e-05,ZI,593.0,,1,,,
KB1-03K2,KB1-03K2,KB1,1.0769623949e-06,1.1988515337366835e-06,-8.539999999923045e-07,1.40000000634527e-08,-6.560000000305722e-07,-4.000000034450852e-09,-4.499999999610045e-08,1.1979999999761577e-06,4.604193122232364e-08,6.511312357245935e-08,4.934579439e-05,ZI,623.0,,1,,,
KB1-03K2,KB1-03K2,KB1,8.961171798e-07,1.2924012534671034e-06,-7.009999999983038e-07,6.00000000514814e-08,-5.549999999359514e-07,-1.2399999994437974e-07,-2.68999999980671e-07,1.257999999995045e-06,3.831049789192062e-08,5.4179225700020004e-08,4.934579439e-05,ZI,653.0,,1,,,
KB1-03K2,KB1-03K2,KB1,7.329270086e-07,1.4792166845327777e-06,-5.729999999657212e-07,2.000000033094441e-09,-4.569999999720959e-07,2.4999999975750256e-08,-4.000000071979283e-09,1.4789999999326504e-06,3.1333847013365765e-08,4.4312751407625564e-08,4.934579439e-05,ZI,683.0,,1,,,
KB1-03K2,KB1-03K2,KB1,6.000224996e-07,1.5531448741174004e-06,-4.4100000005103484e-07,3.900000000401408e-08,-4.049999999764273e-07,-1.770000000022612e-07,9.00000000628015e-09,1.5429999999987823e-06,2.5651958498509234e-08,3.6277347610023536e-08,4.934579439e-05,ZI,708.0,,1,,,
KB1-03K2,KB1-03K2,KB1,4.643716184000001e-07,1.60900279670316e-06,-3.539999999773007e-07,4.599999997953381e-08,-2.9699999998887086e-07,2.4999999934281323e-08,-5.099999998918159e-08,1.6079999999387374e-06,1.985265801036367e-08,2.8075898207411164e-08,4.934579439e-05,ZI,733.0,,1,,,
KB1-03K2,KB1-03K2,KB1,3.766629793e-07,1.6724987294371908e-06,-2.9699999998146874e-07,3.500000002074004e-08,-2.2899999996661128e-07,8.400000000894148e-08,-3.600000000686899e-08,1.669999999990126e-06,1.610296800431589e-08,2.2773035746163542e-08,4.934579439e-05,ZI,753.0,,1,,,
KB1-03K2,KB1-03K2,KB1,2.650959449e-07,1.7746326549763895e-06,-2.023999999901325e-07,1.3100000002815481e-08,-1.7070000001858362e-07,4.0399999946842606e-08,1.2590000002646958e-07,1.7697000000299991e-06,1.1333291970269795e-08,1.602769521068964e-08,4.934579439e-05,ZI,773.0,,1,,,
KB1-03K2,KB1-03K2,KB1,1.081231243e-07,1.8262652628093971e-06,-8.44000000261831e-08,1.85000000028354e-08,-6.500000002975874e-08,6.339999998033262e-08,2.4500000093931356e-08,1.82500000003895e-06,4.622443156917837e-09,6.53712180381191e-09,4.934579439e-05,ZI,803.0,,1,,,
KB1-03K2,KB1-03K2,KB1,3.86327581e-08,1.8894774647815838e-06,-3.6899999979731097e-08,-6.799999996742789e-09,-9.199999997459743e-09,-6.099999916931047e-09,3.1799999937016986e-08,1.8891999999794781e-06,1.651614577994646e-09,2.3357357360131442e-09,4.934579439e-05,ZI,823.0,,1,,,
KB1-03K2,KB1-03K2,KB1,2.0757526346e-06,4.202701510727045e-07,-1.7079999999749143e-06,-3.800000011512993e-08,-1.1790000000533432e-06,-2.2999999913397446e-08,-1.1699999982281167e-07,4.0299999991081844e-07,8.874187296547572e-08,6.500607606247738e-08,4.934579439e-05,P,423.0,523.0,1,,,
KB1-03K2,KB1-03K2,KB1,1.6849807121e-06,8.239915048172994e-07,-1.3860000000369024e-06,-2.0000000075860953e-08,-9.58000000022805e-07,-3.899999993429497e-08,-7.099999996731389e-08,8.200000000127097e-07,7.203572420432905e-08,4.3512433909762204e-08,4.934579439e-05,P,523.0,593.0,1,,,
KB1-03K2,KB1-03K2,KB1,1.2621953098e-06,9.834963141271246e-07,-9.780000000325614e-07,3.799999996147832e-08,-7.970000000127701e-07,-7.199999998920988e-08,-4.100000005902479e-08,9.799999999481395e-07,5.396094600716971e-08,3.772128554774645e-08,4.934579439e-05,P,593.0,653.0,1,,,
KB1-03K2,KB1-03K2,KB1,8.961171798e-07,1.277097881906532e-06,-7.009999999983038e-07,6.00000000514814e-08,-5.549999999359514e-07,5.00000005933252e-09,-1.5000000029411448e-08,1.2769999999877348e-06,3.831049789192062e-08,4.1692317622993764e-08,4.934579439e-05,P,653.0,708.0,1,,,
KB1-03K2,KB1-03K2,KB1,6.000224996e-07,1.4616600151604675e-06,-4.4100000005103484e-07,3.900000000401408e-08,-4.049999999764273e-07,-1.900000010849169e-08,6.70000000113041e-08,1.4599999999702948e-06,2.5651958498509234e-08,5.450830072162377e-08,4.934579439e-05,P,708.0,753.0,1,,,
KB1-03K2,KB1-03K2,KB1,3.766629793e-07,1.6473803477135864e-06,-2.9699999998146874e-07,3.500000002074004e-08,-2.2899999996661128e-07,-1.7599999951212066e-08,-1.924999999737997e-07,1.636000000013674e-06,1.610296800431589e-08,6.771411010852258e-08,4.934579439e-05,P,753.0,803.0,1,,,
KB1-03K2,KB1-03K2,KB1,1.836608287e-06,5.182441510028487e-07,-1.539999999937903e-06,-1.5300000001200718e-07,-9.89000000032689e-07,1.9999999939147013e-08,-1.1900000003012385e-07,5.040000000435795e-07,7.851805488552407e-08,1.13222203083655e-07,4.934579439e-05,T,483.0,483.0,1,,,
KB1-03K2,KB1-03K2,KB1,1.3996699611e-06,9.05927149454465e-07,-1.1639999999299286e-06,1.3200000009137465e-07,-7.66000000094438e-07,-5.60000000186644e-08,-1.4800000001472453e-07,8.92000000062917e-07,5.983821569638226e-08,8.69745322465788e-08,4.934579439e-05,T,563.0,563.0,1,,,
KB1-03K2,KB1-03K2,KB1,1.0395373971e-06,1.1988515337366835e-06,-8.380000000402625e-07,1.2999999946484653e-08,-6.149999999214265e-07,-4.000000034450852e-09,-4.499999999610045e-08,1.1979999999761577e-06,4.4441950403250376e-08,6.511312357245935e-08,4.934579439e-05,T,623.0,623.0,1,,,
KB1-03K2,KB1-03K2,KB1,7.067396975e-07,1.4792166845327777e-06,-5.559999999794192e-07,6.100000003721493e-08,-4.3200000004714956e-07,2.4999999975750256e-08,-4.000000071979283e-09,1.4789999999326504e-06,3.021429596657574e-08,4.4312751407625564e-08,4.934579439e-05,T,683.0,683.0,1,,,
KB1-03K2,KB1-03K2,KB1,4.610043384e-07,1.60900279670316e-06,-3.6800000001519467e-07,4.499999998496103e-08,-2.7400000002516783e-07,2.4999999934281323e-08,-5.099999998918159e-08,1.6079999999387374e-06,1.9708701197293414e-08,2.8075898207411164e-08,4.934579439e-05,T,733.0,733.0,1,,,
KB1-03K2,KB1-03K2,KB1,2.1428002710000002e-07,1.7746326549763895e-06,-1.6660000003430195e-07,1.9100000010685025e-08,-1.3340000000801787e-07,4.0399999946842606e-08,1.2590000002646958e-07,1.7697000000299991e-06,9.160827078806155e-09,1.602769521068964e-08,4.934579439e-05,T,773.0,773.0,1,,,
KB1-03K2,KB1-03K2,KB1,4.25889657e-08,1.8894774647815838e-06,-3.989999999247606e-08,3.3999999965526895e-09,-1.4500000000676861e-08,-6.099999916931047e-09,3.1799999937016986e-08,1.8891999999794781e-06,1.8207490241768151e-09,2.3357357360131442e-09,4.934579439e-05,T,823.0,823.0,1,,,
KB1-03K3,KB1-03K3,KB1,1.3700072993e-06,0.0,-1.1060000000255837e-06,-1.7199999998778113e-07,-7.900000000524632e-07,0.0,0.0,0.0,5.857008763459096e-08,0.0,4.636363636e-05,ZI,273.0,,1,,,
KB1-03K3,KB1-03K3,KB1,1.4012883358e-06,2.5742183283759283e-07,-1.1129999999690951e-06,-1.2600000002171138e-07,-8.420000000667795e-07,-2.1000000061220417e-08,1.700000000417435e-08,2.5600000003662577e-07,5.990740390293637e-08,8.47218630860955e-08,4.636363636e-05,ZI,423.0,,1,,,
KB1-03K3,KB1-03K3,KB1,1.3426369576e-06,4.1628595951263597e-07,-1.0469999999073715e-06,-8.699999993452026e-08,-8.360000000710179e-07,1.3000000030623701e-08,2.9999999874758056e-08,4.1500000011334253e-07,5.739996006463072e-08,8.11758020030748e-08,4.636363636e-05,ZI,483.0,,1,,,
KB1-03K3,KB1-03K3,KB1,1.1557482425e-06,5.707591436092546e-07,-9.000000000586316e-07,-5.5000000014647386e-08,-7.229999999548348e-07,1.800000005431922e-08,4.100000000224777e-08,5.690000000100439e-07,4.9410157070941594e-08,6.987651424871048e-08,4.636363636e-05,ZI,543.0,,1,,,
KB1-03K3,KB1-03K3,KB1,9.737807762e-07,6.950266181449195e-07,-7.400000000803015e-07,-3.500000005730725e-08,-6.319999999792853e-07,2.0000000293823935e-09,5.300000009339544e-08,6.929999999422412e-07,4.163074563767327e-08,5.88747650925021e-08,4.636363636e-05,ZI,593.0,,1,,,
KB1-03K3,KB1-03K3,KB1,8.74282563e-07,7.810569760686542e-07,-6.669999999994752e-07,-1.599999999738745e-08,-5.649999999704713e-07,2.0000000000893802e-08,5.3000000048696445e-08,7.789999999103419e-07,3.73770317563043e-08,5.2859105231015406e-08,4.636363636e-05,ZI,623.0,,1,,,
KB1-03K3,KB1-03K3,KB1,7.564456359000001e-07,8.490753794802745e-07,-5.720000000508859e-07,-9.999999536536647e-10,-4.950000000141764e-07,1.5000000059963446e-08,3.9999999922084716e-08,8.480000000259471e-07,3.2339307395007606e-08,4.573468711577228e-08,4.636363636e-05,ZI,653.0,,1,,,
KB1-03K3,KB1-03K3,KB1,6.330726657000001e-07,9.363936138425812e-07,-4.77000000066001e-07,1.3999999969940144e-08,-4.159999999932461e-07,1.1000000040821728e-08,6.60000000478224e-08,9.340000000203204e-07,2.706490799578845e-08,3.827555995202405e-08,4.636363636e-05,ZI,683.0,,1,,,
KB1-03K3,KB1-03K3,KB1,5.303904222e-07,1.0256134748763449e-06,-3.8099999997915837e-07,2.699999998628353e-08,-3.679999999702666e-07,-4.999999999206555e-09,7.300000002666582e-08,1.022999999923776e-06,2.2675071530402975e-08,3.206739368607594e-08,4.636363636e-05,ZI,708.0,,1,,,
KB1-03K3,KB1-03K3,KB1,4.133291666e-07,1.0694638843099164e-06,-2.9899999998751623e-07,2.8000000016256586e-08,-2.839999999450801e-07,1.000000062343128e-09,8.599999995844021e-08,1.0659999999297738e-06,1.7670508414125828e-08,2.498987265328464e-08,4.636363636e-05,ZI,733.0,,1,,,
KB1-03K3,KB1-03K3,KB1,3.18023584e-07,1.1534209985474118e-06,-2.3299999998042656e-07,2.4999999995997517e-08,-2.1499999997564286e-07,2.2000000053508595e-08,8.599999995061164e-08,1.1499999999548908e-06,1.359603645488891e-08,1.9227699149022912e-08,4.636363636e-05,ZI,753.0,,1,,,
